transaction_id,transaction_day,transaction_month,transaction_year,transaction_time,transaction_qty,store_id,product_id,unit_price,product_category,product_type,product_detail
142267,24,6,2023,14:36:01,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
142302,24,6,2023,14:57:42,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
142338,24,6,2023,15:22:03,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
142754,25,6,2023,7:27:39,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
142763,25,6,2023,7:31:12,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
142823,25,6,2023,7:52:59,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
142828,25,6,2023,7:56:36,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
142862,25,6,2023,8:14:12,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
142918,25,6,2023,8:38:09,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
142960,25,6,2023,8:52:03,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
143224,25,6,2023,11:10:24,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
143721,25,6,2023,18:12:32,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
144214,26,6,2023,9:32:28,1,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
144309,26,6,2023,10:10:30,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
144318,26,6,2023,10:12:54,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
144419,26,6,2023,11:13:32,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
144478,26,6,2023,11:56:47,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
144655,26,6,2023,14:26:37,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
144741,26,6,2023,15:53:50,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
144783,26,6,2023,16:32:19,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
144838,26,6,2023,17:19:42,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
144971,26,6,2023,19:09:16,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145102,27,6,2023,8:05:43,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145104,27,6,2023,8:05:55,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145117,27,6,2023,8:09:19,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
145174,27,6,2023,8:27:35,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145193,27,6,2023,8:33:08,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145201,27,6,2023,8:35:13,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145245,27,6,2023,8:55:28,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145314,27,6,2023,9:16:33,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145318,27,6,2023,9:17:24,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145356,27,6,2023,9:28:41,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
145381,27,6,2023,9:38:44,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145392,27,6,2023,9:42:49,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145400,27,6,2023,9:45:44,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145411,27,6,2023,9:48:33,1,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145426,27,6,2023,9:53:55,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145429,27,6,2023,9:54:22,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145450,27,6,2023,9:59:28,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145479,27,6,2023,10:07:56,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145483,27,6,2023,10:08:48,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145489,27,6,2023,10:10:40,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
145496,27,6,2023,10:13:05,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145586,27,6,2023,10:38:46,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145609,27,6,2023,10:45:03,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
145743,27,6,2023,12:09:18,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145760,27,6,2023,12:21:05,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
145846,27,6,2023,13:37:38,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
145873,27,6,2023,14:13:30,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
145929,27,6,2023,15:00:51,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145971,27,6,2023,15:32:25,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
145981,27,6,2023,15:37:43,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
146061,27,6,2023,16:39:39,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
146099,27,6,2023,17:19:24,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
146126,27,6,2023,17:36:48,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
146148,27,6,2023,17:52:15,1,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
146153,27,6,2023,17:55:07,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
146264,27,6,2023,20:19:20,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
146268,27,6,2023,20:31:44,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
146278,27,6,2023,20:57:19,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148383,30,6,2023,6:43:23,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148428,30,6,2023,7:12:17,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148457,30,6,2023,7:27:17,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
148472,30,6,2023,7:37:57,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
148526,30,6,2023,8:06:09,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148530,30,6,2023,8:08:50,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
148559,30,6,2023,8:15:48,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
148566,30,6,2023,8:17:19,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
148568,30,6,2023,8:17:41,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148624,30,6,2023,8:36:55,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
148681,30,6,2023,9:00:55,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
148692,30,6,2023,9:06:18,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148725,30,6,2023,9:18:31,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
148728,30,6,2023,9:19:10,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148798,30,6,2023,9:45:04,1,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
148805,30,6,2023,9:46:42,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
148814,30,6,2023,9:51:03,1,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
148827,30,6,2023,9:54:22,1,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
148926,30,6,2023,10:28:10,2,8,84,0.8,Flavours,Regular syrup,Chocolate syrup
148965,30,6,2023,10:40:03,2,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
148970,30,6,2023,10:40:43,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
149048,30,6,2023,11:21:29,2,8,63,0.8,Flavours,Regular syrup,Carmel syrup
149250,30,6,2023,15:35:22,1,8,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
149335,30,6,2023,17:33:45,1,8,63,0.8,Flavours,Regular syrup,Carmel syrup
149456,30,6,2023,20:57:19,2,8,64,0.8,Flavours,Regular syrup,Hazelnut syrup
3511,7,1,2023,10:10:10,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
3926,8,1,2023,8:26:31,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
4012,8,1,2023,9:40:37,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
4318,8,1,2023,17:04:51,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
4786,9,1,2023,11:53:17,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
5263,10,1,2023,9:55:13,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
5480,10,1,2023,15:40:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
5506,10,1,2023,16:50:43,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
5601,11,1,2023,6:57:04,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
5812,11,1,2023,9:57:14,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
6464,12,1,2023,12:38:05,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
6731,13,1,2023,8:05:11,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
6737,13,1,2023,8:06:45,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
6810,13,1,2023,8:46:51,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
6932,13,1,2023,9:54:16,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
7093,13,1,2023,12:37:12,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
7226,13,1,2023,18:01:24,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
7246,13,1,2023,18:34:55,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
7455,14,1,2023,9:15:43,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
7459,14,1,2023,9:18:54,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
7532,14,1,2023,9:44:57,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
7753,14,1,2023,16:05:40,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
8095,15,1,2023,9:34:27,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
8609,16,1,2023,7:44:42,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
8742,16,1,2023,9:09:54,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
8791,16,1,2023,9:42:49,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
9092,16,1,2023,17:22:44,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
9503,17,1,2023,11:10:59,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
9815,18,1,2023,8:17:05,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
9913,18,1,2023,9:37:24,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
10018,18,1,2023,10:43:24,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
10262,18,1,2023,19:50:26,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
10600,19,1,2023,10:30:31,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
10686,19,1,2023,12:11:52,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
10967,20,1,2023,8:23:39,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
11012,20,1,2023,8:45:39,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
11107,20,1,2023,9:40:49,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
11721,21,1,2023,9:51:59,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
11810,21,1,2023,10:40:53,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
12539,22,1,2023,19:26:18,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
12638,23,1,2023,8:11:45,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
13228,24,1,2023,7:57:30,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
13386,24,1,2023,10:28:58,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
13712,24,1,2023,19:10:06,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
13760,25,1,2023,7:11:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
13904,25,1,2023,9:19:33,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
14069,25,1,2023,12:45:49,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
14534,26,1,2023,9:48:40,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
14597,26,1,2023,11:03:02,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
14606,26,1,2023,11:16:51,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
14872,26,1,2023,18:51:32,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
16777,30,1,2023,14:57:05,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
16907,31,1,2023,7:04:49,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
16916,31,1,2023,7:11:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
17203,31,1,2023,12:38:05,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
17250,31,1,2023,14:57:05,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
17328,31,1,2023,19:19:56,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
21451,8,2,2023,10:27:56,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
21924,9,2,2023,8:15:47,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
22682,10,2,2023,9:54:31,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
22915,10,2,2023,15:40:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
23823,12,2,2023,9:54:30,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
23874,12,2,2023,10:22:15,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
24113,12,2,2023,17:12:14,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
24261,13,2,2023,8:05:11,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
24265,13,2,2023,8:06:45,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
24657,13,2,2023,14:57:05,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
24822,14,2,2023,8:13:22,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
24858,14,2,2023,8:27:30,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
24996,14,2,2023,9:30:34,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
25131,14,2,2023,10:33:09,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
25276,14,2,2023,16:05:40,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
25347,14,2,2023,19:18:45,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
25350,14,2,2023,19:27:12,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
25754,15,2,2023,10:48:40,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
25791,15,2,2023,11:49:48,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
25911,15,2,2023,16:30:44,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
25928,15,2,2023,17:07:47,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
26021,16,2,2023,6:45:51,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
26096,16,2,2023,7:44:42,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
26253,16,2,2023,9:23:33,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
26573,16,2,2023,17:22:44,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
27236,18,2,2023,7:27:07,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
27341,18,2,2023,8:28:32,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
27423,18,2,2023,9:37:24,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
27563,18,2,2023,11:25:39,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
27919,19,2,2023,8:03:54,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
28144,19,2,2023,10:30:31,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
28251,19,2,2023,12:40:40,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
28597,20,2,2023,8:45:39,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
29732,22,2,2023,7:57:55,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
29818,22,2,2023,9:09:02,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
30118,22,2,2023,16:38:03,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
30879,24,2,2023,7:57:30,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
30968,24,2,2023,9:31:54,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
31367,24,2,2023,19:10:06,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
31423,25,2,2023,7:11:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
31521,25,2,2023,8:33:37,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
31523,25,2,2023,8:36:33,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
31560,25,2,2023,9:19:33,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
31745,25,2,2023,12:45:49,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
31820,25,2,2023,15:22:04,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
31920,25,2,2023,18:20:52,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
32010,26,2,2023,7:36:16,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
32143,26,2,2023,9:30:51,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
32152,26,2,2023,9:37:00,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
32237,26,2,2023,11:16:51,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
38022,7,3,2023,10:42:23,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
38425,8,3,2023,8:01:09,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
38574,8,3,2023,9:40:37,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
38684,8,3,2023,10:56:30,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
38966,8,3,2023,17:24:58,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
39337,9,3,2023,9:38:57,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
40392,10,3,2023,15:02:40,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
40415,10,3,2023,15:40:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
40604,11,3,2023,6:57:04,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
40892,11,3,2023,10:17:50,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
41042,11,3,2023,13:55:50,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
41520,12,3,2023,9:54:30,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
41570,12,3,2023,10:22:15,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
41709,12,3,2023,13:42:27,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
41820,12,3,2023,17:12:14,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
41998,13,3,2023,8:06:45,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
42030,13,3,2023,8:22:09,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
42089,13,3,2023,8:46:51,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
42181,13,3,2023,9:40:47,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
42223,13,3,2023,10:08:51,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
42485,13,3,2023,14:57:05,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
42693,14,3,2023,8:13:22,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
42734,14,3,2023,8:27:30,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
42846,14,3,2023,9:15:43,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
42891,14,3,2023,9:30:34,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
42900,14,3,2023,9:33:36,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
42934,14,3,2023,9:44:57,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
42998,14,3,2023,10:13:16,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
43126,14,3,2023,12:17:29,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
43215,14,3,2023,15:58:21,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
43364,15,3,2023,6:50:38,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
43632,15,3,2023,9:49:15,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
43813,15,3,2023,12:12:06,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
43956,15,3,2023,16:30:44,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
43975,15,3,2023,17:07:47,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
44081,16,3,2023,6:45:51,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
45589,18,3,2023,7:27:07,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
45693,18,3,2023,8:17:05,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
45714,18,3,2023,8:28:32,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
45866,18,3,2023,10:09:41,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
46388,19,3,2023,8:04:30,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
46615,19,3,2023,10:30:31,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
46661,19,3,2023,10:49:59,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
47174,20,3,2023,9:01:23,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
47210,20,3,2023,9:15:46,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
47259,20,3,2023,9:40:49,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
47307,20,3,2023,10:00:36,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
48045,21,3,2023,10:40:53,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
48243,21,3,2023,16:23:36,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
48454,22,3,2023,7:57:55,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
49138,23,3,2023,8:11:45,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
49158,23,3,2023,8:27:51,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
49759,24,3,2023,7:04:49,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
50226,24,3,2023,14:36:59,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
50403,24,3,2023,19:10:06,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
50466,25,3,2023,7:11:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
50643,25,3,2023,9:19:33,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
50846,25,3,2023,12:45:49,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
50917,25,3,2023,14:32:27,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
51197,26,3,2023,7:36:16,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
51350,26,3,2023,9:30:51,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
51380,26,3,2023,9:49:46,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
51476,26,3,2023,11:20:39,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
51753,26,3,2023,18:51:32,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
53979,30,3,2023,9:15:46,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
54183,30,3,2023,12:37:12,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
54492,31,3,2023,8:22:09,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
54633,31,3,2023,9:42:49,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
54729,31,3,2023,10:43:24,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
60167,7,4,2023,10:10:10,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
60469,7,4,2023,15:51:14,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
60914,8,4,2023,9:40:37,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
61000,8,4,2023,10:27:56,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
61067,8,4,2023,10:56:30,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
61308,8,4,2023,15:01:19,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
61420,8,4,2023,17:01:16,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
61709,9,4,2023,8:18:34,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
62115,9,4,2023,11:53:17,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
62200,9,4,2023,14:00:37,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
62656,10,4,2023,8:33:34,1,8,15,9.25,Loose Tea,Green tea,Serenity Green Tea
62788,10,4,2023,9:28:05,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
62847,10,4,2023,9:55:13,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
63014,10,4,2023,11:28:28,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
63038,10,4,2023,12:15:57,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
63149,10,4,2023,15:02:40,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
63175,10,4,2023,15:40:29,1,8,14,8.95,Loose Tea,Black tea,Earl Grey
63216,10,4,2023,16:50:43,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
63737,11,4,2023,10:17:50,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
64320,12,4,2023,7:50:53,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
64536,12,4,2023,9:54:30,1,8,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai
64724,12,4,2023,12:38:05,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
64778,12,4,2023,13:45:16,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
64861,12,4,2023,15:45:14,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
64942,12,4,2023,17:12:14,1,8,13,8.95,Loose Tea,Black tea,English Breakfast
65148,13,4,2023,8:06:45,1,8,11,8.95,Loose Tea,Herbal tea,Lemon Grass
65179,13,4,2023,8:22:09,1,8,12,8.95,Loose Tea,Herbal tea,Peppermint
65445,13,4,2023,10:08:51,1,8,16,8.95,Loose Tea,Chai tea,Traditional Blend Chai
65653,13,4,2023,12:37:12,1,8,17,9.5,Loose Tea,Chai tea,Morning Sunrise Chai
